turn_number,phase,strategy,node_id,node_label,signal_name,signal_value,signal_weight,weighted_contribution,phase_multiplier,phase_bonus,base_score,final_score,rank,selected,gated,gate_signal
4,mid,anchor,slot_68e4f588b7ba,,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,0.57,0.57,14,False,False,
4,mid,anchor,slot_68e4f588b7ba,,interview.strategy.self_count,0.2,-0.15,-0.03,1.0,0.0,0.57,0.57,14,False,False,
4,mid,anchor,slot_7796a6b5b727,,convgraph.node.is_orphan.true,False,0.35,0.0,1.0,0.0,0.57,0.57,15,False,False,
4,mid,anchor,slot_7796a6b5b727,,convgraph.node.recency,0.0,0.2,0.0,1.0,0.0,0.57,0.57,15,False,False,
4,mid,anchor,slot_7796a6b5b727,,convgraph.node.exhaustion,0.0,-0.2,-0.0,1.0,0.0,0.57,0.57,15,False,False,
4,mid,anchor,slot_7796a6b5b727,,response.semantic.llm.engagement.high,True,0.1,0.1,1.0,0.0,0.57,0.57,15,False,False,
4,mid,anchor,slot_7796a6b5b727,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,0.57,0.57,15,False,False,
4,mid,anchor,slot_7796a6b5b727,,convgraph.node.novelty.high,False,0.3,0.0,1.0,0.0,0.57,0.57,15,False,False,
4,mid,anchor,slot_7796a6b5b727,,canongraph.node.novelty.new,False,0.3,0.0,1.0,0.0,0.57,0.57,15,False,False,
4,mid,anchor,slot_7796a6b5b727,,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,0.57,0.57,15,False,False,
4,mid,anchor,slot_7796a6b5b727,,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,0.57,0.57,15,False,False,
4,mid,anchor,slot_7796a6b5b727,,interview.strategy.self_count,0.2,-0.15,-0.03,1.0,0.0,0.57,0.57,15,False,False,
4,mid,anchor,slot_f055d4b37042,,convgraph.node.is_orphan.true,False,0.35,0.0,1.0,0.0,0.57,0.57,16,False,False,
4,mid,anchor,slot_f055d4b37042,,convgraph.node.recency,0.0,0.2,0.0,1.0,0.0,0.57,0.57,16,False,False,
4,mid,anchor,slot_f055d4b37042,,convgraph.node.exhaustion,0.0,-0.2,-0.0,1.0,0.0,0.57,0.57,16,False,False,
4,mid,anchor,slot_f055d4b37042,,response.semantic.llm.engagement.high,True,0.1,0.1,1.0,0.0,0.57,0.57,16,False,False,
4,mid,anchor,slot_f055d4b37042,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,0.57,0.57,16,False,False,
4,mid,anchor,slot_f055d4b37042,,convgraph.node.novelty.high,False,0.3,0.0,1.0,0.0,0.57,0.57,16,False,False,
4,mid,anchor,slot_f055d4b37042,,canongraph.node.novelty.new,False,0.3,0.0,1.0,0.0,0.57,0.57,16,False,False,
4,mid,anchor,slot_f055d4b37042,,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,0.57,0.57,16,False,False,
4,mid,anchor,slot_f055d4b37042,,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,0.57,0.57,16,False,False,
4,mid,anchor,slot_f055d4b37042,,interview.strategy.self_count,0.2,-0.15,-0.03,1.0,0.0,0.57,0.57,16,False,False,
4,mid,anchor,slot_360b85381a21,,convgraph.node.is_orphan.true,False,0.35,0.0,1.0,0.0,0.57,0.57,17,False,False,
4,mid,anchor,slot_360b85381a21,,convgraph.node.recency,0.0,0.2,0.0,1.0,0.0,0.57,0.57,17,False,False,
4,mid,anchor,slot_360b85381a21,,convgraph.node.exhaustion,0.0,-0.2,-0.0,1.0,0.0,0.57,0.57,17,False,False,
4,mid,anchor,slot_360b85381a21,,response.semantic.llm.engagement.high,True,0.1,0.1,1.0,0.0,0.57,0.57,17,False,False,
4,mid,anchor,slot_360b85381a21,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,0.57,0.57,17,False,False,
4,mid,anchor,slot_360b85381a21,,convgraph.node.novelty.high,False,0.3,0.0,1.0,0.0,0.57,0.57,17,False,False,
4,mid,anchor,slot_360b85381a21,,canongraph.node.novelty.new,False,0.3,0.0,1.0,0.0,0.57,0.57,17,False,False,
4,mid,anchor,slot_360b85381a21,,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,0.57,0.57,17,False,False,
4,mid,anchor,slot_360b85381a21,,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,0.57,0.57,17,False,False,
4,mid,anchor,slot_360b85381a21,,interview.strategy.self_count,0.2,-0.15,-0.03,1.0,0.0,0.57,0.57,17,False,False,
4,mid,anchor,slot_d70d9e78f9d9,,convgraph.node.is_orphan.true,False,0.35,0.0,1.0,0.0,0.822,0.822,10,False,False,
4,mid,anchor,slot_d70d9e78f9d9,,convgraph.node.recency,0.95,0.2,0.19,1.0,0.0,0.822,0.822,10,False,False,
4,mid,anchor,slot_d70d9e78f9d9,,convgraph.node.exhaustion,0.19,-0.2,-0.038000000000000006,1.0,0.0,0.822,0.822,10,False,False,
4,mid,anchor,slot_d70d9e78f9d9,,response.semantic.llm.engagement.high,True,0.1,0.1,1.0,0.0,0.822,0.822,10,False,False,
4,mid,anchor,slot_d70d9e78f9d9,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,0.822,0.822,10,False,False,
4,mid,anchor,slot_d70d9e78f9d9,,convgraph.node.novelty.high,True,0.3,0.3,1.0,0.0,0.822,0.822,10,False,False,
4,mid,anchor,slot_d70d9e78f9d9,,canongraph.node.novelty.new,False,0.3,0.0,1.0,0.0,0.822,0.822,10,False,False,
4,mid,anchor,slot_d70d9e78f9d9,,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,0.822,0.822,10,False,False,
4,mid,anchor,slot_d70d9e78f9d9,,convgraph.node.focus.count.none,False,0.2,0.0,1.0,0.0,0.822,0.822,10,False,False,
4,mid,anchor,slot_d70d9e78f9d9,,interview.strategy.self_count,0.2,-0.15,-0.03,1.0,0.0,0.822,0.822,10,False,False,
4,mid,anchor,slot_fdf3f66ae552,,convgraph.node.is_orphan.true,False,0.35,0.0,1.0,0.0,0.87,0.87,8,False,False,
4,mid,anchor,slot_fdf3f66ae552,,convgraph.node.recency,0.0,0.2,0.0,1.0,0.0,0.87,0.87,8,False,False,
4,mid,anchor,slot_fdf3f66ae552,,convgraph.node.exhaustion,0.0,-0.2,-0.0,1.0,0.0,0.87,0.87,8,False,False,
4,mid,anchor,slot_fdf3f66ae552,,response.semantic.llm.engagement.high,True,0.1,0.1,1.0,0.0,0.87,0.87,8,False,False,
4,mid,anchor,slot_fdf3f66ae552,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,0.87,0.87,8,False,False,
4,mid,anchor,slot_fdf3f66ae552,,convgraph.node.novelty.high,True,0.3,0.3,1.0,0.0,0.87,0.87,8,False,False,
4,mid,anchor,slot_fdf3f66ae552,,canongraph.node.novelty.new,False,0.3,0.0,1.0,0.0,0.87,0.87,8,False,False,
4,mid,anchor,slot_fdf3f66ae552,,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,0.87,0.87,8,False,False,
4,mid,anchor,slot_fdf3f66ae552,,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,0.87,0.87,8,False,False,
4,mid,anchor,slot_fdf3f66ae552,,interview.strategy.self_count,0.2,-0.15,-0.03,1.0,0.0,0.87,0.87,8,False,False,
4,mid,anchor,slot_2c5745579078,,convgraph.node.is_orphan.true,False,0.35,0.0,1.0,0.0,1.17,1.17,1,True,False,
4,mid,anchor,slot_2c5745579078,,convgraph.node.recency,0.0,0.2,0.0,1.0,0.0,1.17,1.17,1,True,False,
4,mid,anchor,slot_2c5745579078,,convgraph.node.exhaustion,0.0,-0.2,-0.0,1.0,0.0,1.17,1.17,1,True,False,
4,mid,anchor,slot_2c5745579078,,response.semantic.llm.engagement.high,True,0.1,0.1,1.0,0.0,1.17,1.17,1,True,False,
4,mid,anchor,slot_2c5745579078,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,1.17,1.17,1,True,False,
4,mid,anchor,slot_2c5745579078,,convgraph.node.novelty.high,True,0.3,0.3,1.0,0.0,1.17,1.17,1,True,False,
4,mid,anchor,slot_2c5745579078,,canongraph.node.novelty.new,True,0.3,0.3,1.0,0.0,1.17,1.17,1,True,False,
4,mid,anchor,slot_2c5745579078,,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,1.17,1.17,1,True,False,
4,mid,anchor,slot_2c5745579078,,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,1.17,1.17,1,True,False,
4,mid,anchor,slot_2c5745579078,,interview.strategy.self_count,0.2,-0.15,-0.03,1.0,0.0,1.17,1.17,1,True,False,
4,mid,anchor,slot_9010bc5691f2,,convgraph.node.is_orphan.true,False,0.35,0.0,1.0,0.0,1.17,1.17,2,False,False,
4,mid,anchor,slot_9010bc5691f2,,convgraph.node.recency,0.0,0.2,0.0,1.0,0.0,1.17,1.17,2,False,False,
4,mid,anchor,slot_9010bc5691f2,,convgraph.node.exhaustion,0.0,-0.2,-0.0,1.0,0.0,1.17,1.17,2,False,False,
4,mid,anchor,slot_9010bc5691f2,,response.semantic.llm.engagement.high,True,0.1,0.1,1.0,0.0,1.17,1.17,2,False,False,
4,mid,anchor,slot_9010bc5691f2,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,1.17,1.17,2,False,False,
4,mid,anchor,slot_9010bc5691f2,,convgraph.node.novelty.high,True,0.3,0.3,1.0,0.0,1.17,1.17,2,False,False,
4,mid,anchor,slot_9010bc5691f2,,canongraph.node.novelty.new,True,0.3,0.3,1.0,0.0,1.17,1.17,2,False,False,
4,mid,anchor,slot_9010bc5691f2,,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,1.17,1.17,2,False,False,
4,mid,anchor,slot_9010bc5691f2,,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,1.17,1.17,2,False,False,
4,mid,anchor,slot_9010bc5691f2,,interview.strategy.self_count,0.2,-0.15,-0.03,1.0,0.0,1.17,1.17,2,False,False,
4,mid,anchor,slot_4feafbf81d5d,,convgraph.node.is_orphan.true,False,0.35,0.0,1.0,0.0,1.17,1.17,3,False,False,
4,mid,anchor,slot_4feafbf81d5d,,convgraph.node.recency,0.0,0.2,0.0,1.0,0.0,1.17,1.17,3,False,False,
4,mid,anchor,slot_4feafbf81d5d,,convgraph.node.exhaustion,0.0,-0.2,-0.0,1.0,0.0,1.17,1.17,3,False,False,
4,mid,anchor,slot_4feafbf81d5d,,response.semantic.llm.engagement.high,True,0.1,0.1,1.0,0.0,1.17,1.17,3,False,False,
4,mid,anchor,slot_4feafbf81d5d,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.0,0.0,1.17,1.17,3,False,False,
4,mid,anchor,slot_4feafbf81d5d,,convgraph.node.novelty.high,True,0.3,0.3,1.0,0.0,1.17,1.17,3,False,False,
4,mid,anchor,slot_4feafbf81d5d,,canongraph.node.novelty.new,True,0.3,0.3,1.0,0.0,1.17,1.17,3,False,False,
4,mid,anchor,slot_4feafbf81d5d,,convgraph.node.focus.streak.none,True,0.3,0.3,1.0,0.0,1.17,1.17,3,False,False,
4,mid,anchor,slot_4feafbf81d5d,,convgraph.node.focus.count.none,True,0.2,0.2,1.0,0.0,1.17,1.17,3,False,False,
4,mid,anchor,slot_4feafbf81d5d,,interview.strategy.self_count,0.2,-0.15,-0.03,1.0,0.0,1.17,1.17,3,False,False,
4,mid,elaborate,,,response.semantic.llm.engagement.trend.fatigued,False,-0.6,0.0,0.8,0.0,0.0,0.0,48,False,False,
4,mid,elaborate,,,response.semantic.llm.engagement.trend.shallowing,False,-0.4,0.0,0.8,0.0,0.0,0.0,48,False,False,
4,mid,elaborate,,,response.semantic.llm.engagement.mid,False,0.4,0.0,0.8,0.0,0.0,0.0,48,False,False,
4,mid,elaborate,,,response.semantic.llm.engagement.low,False,-0.3,0.0,0.8,0.0,0.0,0.0,48,False,False,
4,mid,elaborate,,,interview.strategy.self_count,0.0,-0.7,-0.0,0.8,0.0,0.0,0.0,48,False,False,
4,mid,revitalize,,,response.semantic.llm.engagement.trend.fatigued,False,1.0,0.0,1.0,0.0,-0.4,-0.4,50,False,False,
4,mid,revitalize,,,response.semantic.llm.engagement.trend.shallowing,False,0.8,0.0,1.0,0.0,-0.4,-0.4,50,False,False,
4,mid,revitalize,,,response.semantic.llm.engagement.low,False,0.8,0.0,1.0,0.0,-0.4,-0.4,50,False,False,
4,mid,revitalize,,,response.semantic.llm.engagement.mid,False,0.4,0.0,1.0,0.0,-0.4,-0.4,50,False,False,
4,mid,revitalize,,,response.semantic.llm.engagement.high,True,-0.4,-0.4,1.0,0.0,-0.4,-0.4,50,False,False,
4,mid,revitalize,,,interview.strategy.self_count,0.0,-0.5,-0.0,1.0,0.0,-0.4,-0.4,50,False,False,
4,mid,revitalize,,,interview.strategy.self_count.high,False,-1.0,0.0,1.0,0.0,-0.4,-0.4,50,False,False,
4,mid,revitalize,,,interview.phase.late,False,-0.5,0.0,1.0,0.0,-0.4,-0.4,50,False,False,
4,mid,validate,,,interview.phase.early,False,-3.0,0.0,0.5,0.0,-1.62858,-0.81429,51,False,False,
4,mid,validate,,,interview.phase.mid,True,-3.0,-3.0,0.5,0.0,-1.62858,-0.81429,51,False,False,
4,mid,validate,,,meta.saturation.conversation,0.5714,0.3,0.17142,0.5,0.0,-1.62858,-0.81429,51,False,False,
4,mid,validate,,,meta.saturation.canonical,1.0,0.2,0.2,0.5,0.0,-1.62858,-0.81429,51,False,False,
4,mid,validate,,,response.semantic.llm.certainty.low,True,1.0,1.0,0.5,0.0,-1.62858,-0.81429,51,False,False,
4,mid,validate,,,response.semantic.llm.certainty.mid,False,0.7,0.0,0.5,0.0,-1.62858,-0.81429,51,False,False,
4,mid,validate,,,response.semantic.llm.engagement.low,False,0.6,0.0,0.5,0.0,-1.62858,-0.81429,51,False,False,
4,mid,validate,,,interview.strategy.self_count,0.0,-0.7,-0.0,0.5,0.0,-1.62858,-0.81429,51,False,False,
5,mid,ascend,slot_96b846fa069e,,convgraph.node.recency,0.95,0.3,0.285,1.3,0.0,0.231,0.3003,32,False,False,
5,mid,ascend,slot_96b846fa069e,,convgraph.node.exhaustion,0.33999999999999997,-0.6,-0.204,1.3,0.0,0.231,0.3003,32,False,False,
5,mid,ascend,slot_96b846fa069e,,convgraph.node.focus.count.high,False,-0.4,0.0,1.3,0.0,0.231,0.3003,32,False,False,
5,mid,ascend,slot_96b846fa069e,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.3,0.0,0.231,0.3003,32,False,False,
5,mid,ascend,slot_96b846fa069e,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.3,0.0,0.231,0.3003,32,False,False,
5,mid,ascend,slot_96b846fa069e,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.3,0.0,0.231,0.3003,32,False,False,
5,mid,ascend,slot_96b846fa069e,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.3,0.0,0.231,0.3003,32,False,False,
5,mid,ascend,slot_96b846fa069e,,convgraph.node.llm.elaboration.low,True,0.15,0.15,1.3,0.0,0.231,0.3003,32,False,False,
5,mid,ascend,slot_96b846fa069e,,interview.strategy.self_count,0.0,-0.15,-0.0,1.3,0.0,0.231,0.3003,32,False,False,
5,mid,ascend,slot_2bf4b7229a0e,,convgraph.node.recency,0.0,0.3,0.0,1.3,0.0,0.15,0.195,35,False,False,
5,mid,ascend,slot_2bf4b7229a0e,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.3,0.0,0.15,0.195,35,False,False,
5,mid,ascend,slot_2bf4b7229a0e,,convgraph.node.focus.count.high,False,-0.4,0.0,1.3,0.0,0.15,0.195,35,False,False,
5,mid,ascend,slot_2bf4b7229a0e,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.3,0.0,0.15,0.195,35,False,False,
5,mid,ascend,slot_2bf4b7229a0e,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.3,0.0,0.15,0.195,35,False,False,
5,mid,ascend,slot_2bf4b7229a0e,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.3,0.0,0.15,0.195,35,False,False,
5,mid,ascend,slot_2bf4b7229a0e,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.3,0.0,0.15,0.195,35,False,False,
5,mid,ascend,slot_2bf4b7229a0e,,convgraph.node.llm.elaboration.low,True,0.15,0.15,1.3,0.0,0.15,0.195,35,False,False,
5,mid,ascend,slot_2bf4b7229a0e,,interview.strategy.self_count,0.0,-0.15,-0.0,1.3,0.0,0.15,0.195,35,False,False,
5,mid,ascend,slot_db98bb51f78b,,convgraph.node.recency,0.0,0.3,0.0,1.3,0.0,0.15,0.195,36,False,False,
5,mid,ascend,slot_db98bb51f78b,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.3,0.0,0.15,0.195,36,False,False,
5,mid,ascend,slot_db98bb51f78b,,convgraph.node.focus.count.high,False,-0.4,0.0,1.3,0.0,0.15,0.195,36,False,False,
5,mid,ascend,slot_db98bb51f78b,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.3,0.0,0.15,0.195,36,False,False,
5,mid,ascend,slot_db98bb51f78b,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.3,0.0,0.15,0.195,36,False,False,
5,mid,ascend,slot_db98bb51f78b,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.3,0.0,0.15,0.195,36,False,False,
5,mid,ascend,slot_db98bb51f78b,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.3,0.0,0.15,0.195,36,False,False,
5,mid,ascend,slot_db98bb51f78b,,convgraph.node.llm.elaboration.low,True,0.15,0.15,1.3,0.0,0.15,0.195,36,False,False,
5,mid,ascend,slot_db98bb51f78b,,interview.strategy.self_count,0.0,-0.15,-0.0,1.3,0.0,0.15,0.195,36,False,False,
5,mid,ascend,slot_68e4f588b7ba,,convgraph.node.recency,0.0,0.3,0.0,1.3,0.0,0.15,0.195,37,False,False,
5,mid,ascend,slot_68e4f588b7ba,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.3,0.0,0.15,0.195,37,False,False,
5,mid,ascend,slot_68e4f588b7ba,,convgraph.node.focus.count.high,False,-0.4,0.0,1.3,0.0,0.15,0.195,37,False,False,
5,mid,ascend,slot_68e4f588b7ba,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.3,0.0,0.15,0.195,37,False,False,
5,mid,ascend,slot_68e4f588b7ba,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.3,0.0,0.15,0.195,37,False,False,
5,mid,ascend,slot_68e4f588b7ba,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.3,0.0,0.15,0.195,37,False,False,
5,mid,ascend,slot_68e4f588b7ba,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.3,0.0,0.15,0.195,37,False,False,
5,mid,ascend,slot_68e4f588b7ba,,convgraph.node.llm.elaboration.low,True,0.15,0.15,1.3,0.0,0.15,0.195,37,False,False,
5,mid,ascend,slot_68e4f588b7ba,,interview.strategy.self_count,0.0,-0.15,-0.0,1.3,0.0,0.15,0.195,37,False,False,
5,mid,ascend,slot_7796a6b5b727,,convgraph.node.recency,0.0,0.3,0.0,1.3,0.0,0.0,0.0,46,False,False,
5,mid,ascend,slot_7796a6b5b727,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.3,0.0,0.0,0.0,46,False,False,
5,mid,ascend,slot_7796a6b5b727,,convgraph.node.focus.count.high,False,-0.4,0.0,1.3,0.0,0.0,0.0,46,False,False,
5,mid,ascend,slot_7796a6b5b727,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.3,0.0,0.0,0.0,46,False,False,
5,mid,ascend,slot_7796a6b5b727,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.3,0.0,0.0,0.0,46,False,False,
5,mid,ascend,slot_7796a6b5b727,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.3,0.0,0.0,0.0,46,False,False,
5,mid,ascend,slot_7796a6b5b727,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.3,0.0,0.0,0.0,46,False,False,
5,mid,ascend,slot_7796a6b5b727,,convgraph.node.llm.elaboration.low,False,0.15,0.0,1.3,0.0,0.0,0.0,46,False,False,
5,mid,ascend,slot_7796a6b5b727,,interview.strategy.self_count,0.0,-0.15,-0.0,1.3,0.0,0.0,0.0,46,False,False,
5,mid,ascend,slot_f055d4b37042,,convgraph.node.recency,0.0,0.3,0.0,1.3,0.0,0.15,0.195,38,False,False,
5,mid,ascend,slot_f055d4b37042,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.3,0.0,0.15,0.195,38,False,False,
5,mid,ascend,slot_f055d4b37042,,convgraph.node.focus.count.high,False,-0.4,0.0,1.3,0.0,0.15,0.195,38,False,False,
5,mid,ascend,slot_f055d4b37042,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.3,0.0,0.15,0.195,38,False,False,
5,mid,ascend,slot_f055d4b37042,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.3,0.0,0.15,0.195,38,False,False,
5,mid,ascend,slot_f055d4b37042,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.3,0.0,0.15,0.195,38,False,False,
5,mid,ascend,slot_f055d4b37042,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.3,0.0,0.15,0.195,38,False,False,
5,mid,ascend,slot_f055d4b37042,,convgraph.node.llm.elaboration.low,True,0.15,0.15,1.3,0.0,0.15,0.195,38,False,False,
5,mid,ascend,slot_f055d4b37042,,interview.strategy.self_count,0.0,-0.15,-0.0,1.3,0.0,0.15,0.195,38,False,False,
5,mid,ascend,slot_360b85381a21,,convgraph.node.recency,0.0,0.3,0.0,1.3,0.0,0.15,0.195,39,False,False,
5,mid,ascend,slot_360b85381a21,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.3,0.0,0.15,0.195,39,False,False,
5,mid,ascend,slot_360b85381a21,,convgraph.node.focus.count.high,False,-0.4,0.0,1.3,0.0,0.15,0.195,39,False,False,
5,mid,ascend,slot_360b85381a21,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.3,0.0,0.15,0.195,39,False,False,
5,mid,ascend,slot_360b85381a21,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.3,0.0,0.15,0.195,39,False,False,
5,mid,ascend,slot_360b85381a21,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.3,0.0,0.15,0.195,39,False,False,
5,mid,ascend,slot_360b85381a21,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.3,0.0,0.15,0.195,39,False,False,
5,mid,ascend,slot_360b85381a21,,convgraph.node.llm.elaboration.low,True,0.15,0.15,1.3,0.0,0.15,0.195,39,False,False,
5,mid,ascend,slot_360b85381a21,,interview.strategy.self_count,0.0,-0.15,-0.0,1.3,0.0,0.15,0.195,39,False,False,
5,mid,ascend,slot_d70d9e78f9d9,,convgraph.node.recency,0.9,0.3,0.27,1.3,0.0,0.132,0.1716,45,False,False,
5,mid,ascend,slot_d70d9e78f9d9,,convgraph.node.exhaustion,0.23,-0.6,-0.138,1.3,0.0,0.132,0.1716,45,False,False,
5,mid,ascend,slot_d70d9e78f9d9,,convgraph.node.focus.count.high,False,-0.4,0.0,1.3,0.0,0.132,0.1716,45,False,False,
5,mid,ascend,slot_d70d9e78f9d9,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.3,0.0,0.132,0.1716,45,False,False,
5,mid,ascend,slot_d70d9e78f9d9,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.3,0.0,0.132,0.1716,45,False,False,
5,mid,ascend,slot_d70d9e78f9d9,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.3,0.0,0.132,0.1716,45,False,False,
5,mid,ascend,slot_d70d9e78f9d9,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.3,0.0,0.132,0.1716,45,False,False,
5,mid,ascend,slot_d70d9e78f9d9,,convgraph.node.llm.elaboration.low,False,0.15,0.0,1.3,0.0,0.132,0.1716,45,False,False,
5,mid,ascend,slot_d70d9e78f9d9,,interview.strategy.self_count,0.0,-0.15,-0.0,1.3,0.0,0.132,0.1716,45,False,False,
5,mid,ascend,slot_fdf3f66ae552,,convgraph.node.recency,0.0,0.3,0.0,1.3,0.0,0.0,0.0,47,False,False,
5,mid,ascend,slot_fdf3f66ae552,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.3,0.0,0.0,0.0,47,False,False,
5,mid,ascend,slot_fdf3f66ae552,,convgraph.node.focus.count.high,False,-0.4,0.0,1.3,0.0,0.0,0.0,47,False,False,
5,mid,ascend,slot_fdf3f66ae552,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.3,0.0,0.0,0.0,47,False,False,
5,mid,ascend,slot_fdf3f66ae552,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.3,0.0,0.0,0.0,47,False,False,
5,mid,ascend,slot_fdf3f66ae552,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.3,0.0,0.0,0.0,47,False,False,
5,mid,ascend,slot_fdf3f66ae552,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.3,0.0,0.0,0.0,47,False,False,
5,mid,ascend,slot_fdf3f66ae552,,convgraph.node.llm.elaboration.low,False,0.15,0.0,1.3,0.0,0.0,0.0,47,False,False,
5,mid,ascend,slot_fdf3f66ae552,,interview.strategy.self_count,0.0,-0.15,-0.0,1.3,0.0,0.0,0.0,47,False,False,
5,mid,ascend,slot_2c5745579078,,convgraph.node.recency,1.0,0.3,0.3,1.3,0.0,0.364,0.4732,12,False,False,
5,mid,ascend,slot_2c5745579078,,convgraph.node.exhaustion,0.06,-0.6,-0.036,1.3,0.0,0.364,0.4732,12,False,False,
5,mid,ascend,slot_2c5745579078,,convgraph.node.focus.count.high,False,-0.4,0.0,1.3,0.0,0.364,0.4732,12,False,False,
5,mid,ascend,slot_2c5745579078,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.3,0.0,0.364,0.4732,12,False,False,
5,mid,ascend,slot_2c5745579078,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.3,0.0,0.364,0.4732,12,False,False,
5,mid,ascend,slot_2c5745579078,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.3,0.0,0.364,0.4732,12,False,False,
5,mid,ascend,slot_2c5745579078,,convgraph.node.llm.charge.positive,True,0.1,0.1,1.3,0.0,0.364,0.4732,12,False,False,
5,mid,ascend,slot_2c5745579078,,convgraph.node.llm.elaboration.low,False,0.15,0.0,1.3,0.0,0.364,0.4732,12,False,False,
5,mid,ascend,slot_2c5745579078,,interview.strategy.self_count,0.0,-0.15,-0.0,1.3,0.0,0.364,0.4732,12,False,False,
5,mid,ascend,slot_9010bc5691f2,,convgraph.node.recency,0.0,0.3,0.0,1.3,0.0,0.15,0.195,40,False,False,
5,mid,ascend,slot_9010bc5691f2,,convgraph.node.exhaustion,0.0,-0.6,-0.0,1.3,0.0,0.15,0.195,40,False,False,
5,mid,ascend,slot_9010bc5691f2,,convgraph.node.focus.count.high,False,-0.4,0.0,1.3,0.0,0.15,0.195,40,False,False,
5,mid,ascend,slot_9010bc5691f2,,convgraph.node.focus.count.medium,False,-0.2,0.0,1.3,0.0,0.15,0.195,40,False,False,
5,mid,ascend,slot_9010bc5691f2,,response.semantic.llm.engagement.low,False,-0.3,0.0,1.3,0.0,0.15,0.195,40,False,False,
5,mid,ascend,slot_9010bc5691f2,,convgraph.node.llm.elaboration.high,False,0.1,0.0,1.3,0.0,0.15,0.195,40,False,False,
5,mid,ascend,slot_9010bc5691f2,,convgraph.node.llm.charge.positive,False,0.1,0.0,1.3,0.0,0.15,0.195,40,False,False,
